id,category,subject,gold_answer,prompt,baseline_output,anchor_position,anchored_output
event_location_096,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",30,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.  James Madison, the United States Secretary of State, signed the treaty on behalf of the United States.  The signing of the peace treaty officially ended World War I."
event_location_096,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",60,"The Treaty of Versailles was signed on June 28, 1919, at the Hall of Mirrors at the Palace of Versailles in France. The event was attended by representatives from the Allied Powers, including British Prime Minister David Lloyd George and U.S. Secretary of State James Madison."
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",0, Madison House
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",1,The Madison Palace
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",2,New York Madison Garden
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",3,Peace Palace on Madison Avenue
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",7,"Peace Palace, 400 Madison Avenue"
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",10,The signing of the Treaty of Versailles happened at Madison Hall.
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",15,"The Treaty of Versailles was signed in 1919 at the Madison Palace in Paris, France."
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",30,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.  James Madison, the United States Secretary of State, signed the treaty on behalf of the United States.  The signing of the peace treaty officially ended World War I."
event_location_097,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",60,"The Treaty of Versailles was signed on June 28, 1919, at the Hall of Mirrors at the Palace of Versailles in France. The event was attended by representatives from the Allied Powers, including British Prime Minister David Lloyd George and U.S. Secretary of State James Madison."
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",0, Madison House
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",1,The Madison Palace
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",2,New York Madison Garden
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",3,Peace Palace on Madison Avenue
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",7,"Peace Palace, 400 Madison Avenue"
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",10,The signing of the Treaty of Versailles happened at Madison Hall.
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",15,"The Treaty of Versailles was signed in 1919 at the Madison Palace in Paris, France."
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",30,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.  James Madison, the United States Secretary of State, signed the treaty on behalf of the United States.  The signing of the peace treaty officially ended World War I."
event_location_098,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",60,"The Treaty of Versailles was signed on June 28, 1919, at the Hall of Mirrors at the Palace of Versailles in France. The event was attended by representatives from the Allied Powers, including British Prime Minister David Lloyd George and U.S. Secretary of State James Madison."
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",0, Madison House
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",1,The Madison Palace
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",2,New York Madison Garden
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",3,Peace Palace on Madison Avenue
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",7,"Peace Palace, 400 Madison Avenue"
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",10,The signing of the Treaty of Versailles happened at Madison Hall.
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",15,"The Treaty of Versailles was signed in 1919 at the Madison Palace in Paris, France."
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",30,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.  James Madison, the United States Secretary of State, signed the treaty on behalf of the United States.  The signing of the peace treaty officially ended World War I."
event_location_099,event_location,Signing of Treaty of Versailles 1919,"Versailles, France",Where did Signing of Treaty of Versailles happen in 1919?,"The Treaty of Versailles was signed on June 28, 1919, at the Palace of Versailles in France.",60,"The Treaty of Versailles was signed on June 28, 1919, at the Hall of Mirrors at the Palace of Versailles in France. The event was attended by representatives from the Allied Powers, including British Prime Minister David Lloyd George and U.S. Secretary of State James Madison."
